Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spent,Accepted,Age,Family_Size,Customer_Tenure,Relationship_Status_Partnered,Relationship_Status_Single,Age_Group,Income_Group
2,34176.0,9,1,1,0,3,3,0,28,0,49,3,3973,True,False,Middle-aged,Medium
3,58482.0,59,2,7,4,9,6,0,731,1,69,3,3924,True,False,Senior,Medium
1,59686.0,78,1,4,1,6,4,0,274,0,59,2,3970,False,True,Senior,Medium
3,60896.0,90,3,9,10,4,6,0,1701,1,60,3,4441,True,False,Senior,High
1,62994.0,74,1,6,2,4,6,0,312,0,44,3,3932,True,False,Middle-aged,High
1,47320.0,10,6,5,1,8,6,0,414,0,67,3,4147,True,False,Senior,Medium
2,74859.0,63,1,6,5,11,3,0,1565,1,75,1,4206,False,True,Senior,High
0,15253.0,13,2,1,0,3,7,0,29,0,32,2,4059,False,True,Young,Low
3,31560.0,98,2,2,1,3,8,0,94,0,50,2,4185,False,True,Middle-aged,Medium
1,72071.0,4,3,5,4,8,2,0,1338,0,70,2,4315,False,True,Senior,High
2,91172.0,94,0,4,3,7,3,0,1092,1,34,1,4274,False,True,Young,Very High
1,90000.0,91,1,4,8,5,1,0,1479,1,40,2,4003,True,False,Middle-aged,High
1,41967.0,66,1,1,0,3,4,0,54,0,43,3,4033,False,True,Middle-aged,Medium
1,69263.0,14,1,9,1,7,6,0,568,1,59,2,3931,False,True,Senior,High
2,65706.0,77,1,11,3,12,7,0,1199,1,54,1,4181,False,True,Middle-aged,High
1,60934.0,41,2,6,4,11,4,0,873,0,49,3,3978,True,False,Middle-aged,High
1,71965.0,21,3,6,3,5,3,0,1213,0,73,3,4150,True,False,Senior,High
1,65210.0,25,2,9,3,8,6,0,731,1,69,3,3926,True,False,Senior,High
3,79174.0,2,1,5,6,7,2,0,2043,1,49,2,4349,True,False,Middle-aged,High
2,81380.0,51,1,4,2,10,2,0,1893,0,57,1,4369,False,True,Senior,High
3,48432.0,3,5,7,1,6,8,0,424,0,51,2,4434,False,True,Middle-aged,Medium
1,52914.0,32,2,7,3,3,7,0,575,1,53,3,4353,True,False,Middle-aged,Medium
1,38946.0,84,2,3,1,6,5,0,257,0,69,3,4063,True,False,Senior,Medium
1,26067.0,49,3,3,0,3,8,0,56,0,50,3,4052,True,False,Middle-aged,Low
3,44325.0,69,4,8,2,7,8,0,542,1,52,3,4294,True,False,Middle-aged,Medium
1,42523.0,96,1,1,1,4,2,0,125,0,60,2,3882,True,False,Senior,Medium
0,26487.0,23,3,2,1,3,5,0,69,0,46,2,4220,False,True,Middle-aged,Low
2,53233.0,18,1,1,0,3,4,0,40,0,67,3,3918,True,False,Senior,Medium
1,67716.0,8,4,7,4,13,5,0,1016,1,64,3,4350,True,False,Senior,High
2,76234.0,21,1,8,3,11,3,0,907,1,52,3,3958,True,False,Middle-aged,High
3,84117.0,60,1,7,10,6,2,0,1566,1,68,2,3864,True,False,Senior,High
2,65487.0,48,3,3,5,6,2,0,1169,0,67,2,3985,True,False,Senior,High
0,25224.0,36,2,1,1,3,3,0,46,0,52,3,3920,True,False,Middle-aged,Low
2,89616.0,36,1,7,5,12,2,0,1644,1,41,1,4304,False,True,Middle-aged,High
1,40851.0,63,1,1,1,2,7,0,59,0,53,3,4308,False,True,Middle-aged,Medium
1,27469.0,2,1,0,0,3,6,0,17,0,77,2,4511,True,False,Senior,Low
2,82347.0,38,1,7,7,10,3,0,1853,1,67,2,4415,True,False,Senior,High
1,73803.0,61,2,9,5,6,6,0,1528,1,67,3,4512,True,False,Senior,High
2,8820.0,52,4,3,0,3,8,0,35,0,72,3,4279,False,True,Senior,Low
1,43322.0,25,1,3,0,4,7,0,141,0,50,1,3884,False,True,Middle-aged,Medium
1,55593.0,63,2,6,6,3,6,0,546,1,51,3,4127,True,False,Middle-aged,Medium
1,50501.0,10,6,5,4,4,6,0,500,1,70,4,4191,True,False,Senior,Medium
1,37085.0,65,4,3,0,3,8,0,61,0,49,4,3818,True,False,Middle-aged,Medium
0,16185.0,71,2,2,2,2,8,0,106,0,34,2,4143,False,True,Young,Low
1,57731.0,0,4,8,8,6,6,0,704,0,55,2,4398,False,True,Middle-aged,Medium
3,48432.0,3,5,7,1,6,8,0,424,1,51,2,4434,False,True,Middle-aged,Medium
1,73807.0,88,2,5,5,11,2,0,849,0,46,3,4358,True,False,Middle-aged,High
1,18929.0,15,1,1,0,4,6,0,85,0,34,2,4313,True,False,Young,Low
1,35893.0,80,6,3,1,5,8,0,199,0,56,3,4437,False,True,Senior,Medium
1,61014.0,17,4,9,3,4,7,0,1147,0,44,3,4502,True,False,Middle-aged,High
1,32144.0,76,4,2,1,3,7,0,54,1,70,4,3913,True,False,Senior,Medium
0,14918.0,52,1,1,0,3,6,0,43,0,61,3,4384,True,False,Senior,Low
1,45146.0,28,2,1,1,2,4,0,53,0,61,3,4164,False,True,Senior,Medium
2,41769.0,31,6,8,1,7,8,0,521,0,69,2,4316,False,True,Senior,Medium
1,88325.0,42,1,6,2,9,2,0,1623,0,43,2,3959,True,False,Middle-aged,High
2,38054.0,24,2,2,0,3,7,0,45,0,74,3,3874,False,True,Senior,Medium
2,80617.0,42,1,4,6,8,2,0,1435,0,29,1,4440,False,True,Young,High
1,5305.0,12,0,1,0,0,13,0,32,0,48,3,4149,True,False,Middle-aged,Low
1,36807.0,88,1,1,0,2,6,0,16,0,70,4,4371,True,False,Senior,Medium
1,28427.0,67,2,2,0,3,8,0,52,0,41,3,4280,True,False,Middle-aged,Low
3,82032.0,54,0,4,6,7,1,0,1234,0,76,1,3900,False,True,Senior,High
1,22775.0,40,1,1,0,2,8,0,15,0,46,3,4190,True,False,Middle-aged,Low
2,40101.0,73,4,6,1,6,7,0,415,0,39,3,4438,True,False,Middle-aged,Medium
1,58025.0,81,3,3,2,10,4,0,470,0,45,3,4030,True,False,Middle-aged,Medium
2,75777.0,12,1,3,6,11,1,0,1438,1,42,1,4175,False,True,Middle-aged,High
2,7500.0,7,4,3,2,2,7,0,53,0,45,3,4233,True,False,Middle-aged,Low
2,33562.0,33,3,2,0,4,4,0,51,0,61,4,3819,True,False,Senior,Medium
3,57642.0,24,3,7,6,6,4,0,679,1,54,2,3986,False,True,Middle-aged,Medium
1,58554.0,55,6,8,2,6,7,0,586,0,56,4,4456,True,False,Senior,Medium
1,63777.0,87,6,11,1,6,8,0,653,0,45,4,4277,True,False,Middle-aged,High
1,57967.0,39,5,4,2,8,5,0,468,0,62,2,4298,False,True,Senior,Medium
2,51381.5,53,0,0,0,1,0,0,1679,1,46,2,4501,True,False,Middle-aged,Medium
1,24434.0,9,2,2,1,2,7,0,50,0,52,4,3857,True,False,Middle-aged,Low
1,11012.0,82,3,3,1,2,9,0,84,1,40,2,4285,False,True,Middle-aged,Low
2,44802.0,71,2,9,4,12,8,0,1049,0,54,1,4492,False,True,Middle-aged,Medium
1,26816.0,50,1,0,0,3,4,0,22,0,38,1,4496,False,True,Middle-aged,Low
1,117416.25,23,4,3,1,3,6,0,62,0,47,3,4207,True,False,Middle-aged,Very High
1,34421.0,81,1,1,0,2,7,0,30,0,50,3,4178,True,False,Middle-aged,Medium
1,61223.0,46,2,9,3,4,5,0,1341,0,57,3,4196,True,False,Senior,High
3,64014.0,56,6,8,2,5,7,0,444,1,78,4,3834,True,False,Senior,High
1,56981.0,91,1,2,3,13,6,0,1241,1,43,1,3970,False,True,Middle-aged,Medium
2,69245.0,8,2,6,5,10,3,0,843,0,68,3,3971,True,False,Senior,High
3,52869.0,40,3,3,1,4,7,0,172,1,70,4,4437,True,False,Senior,Medium
